('Could', 'she', 'hold'),5,0.0001578631642092634
('I', 'can', 't'),5,0.0001578631642092634
('can', 't', 'hold'),5,0.0001578631642092634
('The', 'tall', 'Indian'),5,0.0001578631642092634
('Mandy', 'was', 'talking'),5,0.0001578631642092634
('one', 'of', 'those'),4,0.00012629053136741072
('out', 'to', 'the'),4,0.00012629053136741072
('a', 'pair', 'of'),4,0.00012629053136741072
('the', 'gate', 'and'),4,0.00012629053136741072
('and', 'I', "'d"),4,0.00012629053136741072
('out', 'of', 'his'),4,0.00012629053136741072
('out', 'in', 'the'),4,0.00012629053136741072
('the', 'old', 'man'),4,0.00012629053136741072
('back', 'to', 'the'),4,0.00012629053136741072
("'d", 'ever', 'seen'),4,0.00012629053136741072
('up', 'the', 'track'),4,0.00012629053136741072
('when', 'he', 'was'),4,0.00012629053136741072
('of', 'them', 'were'),4,0.00012629053136741072
('he', 'did', "n't"),4,0.00012629053136741072
('and', 'looked', 'at'),4,0.00012629053136741072
('a', 'lot', 'of'),4,0.00012629053136741072
('of', 'the', 'town'),4,0.00012629053136741072
('the', 'trees', 'and'),4,0.00012629053136741072
('to', 'my', 'old'),4,0.00012629053136741072
('end', 'of', 'the'),4,0.00012629053136741072
('but', 'it', 'was'),4,0.00012629053136741072
('the', 'back', 'of'),4,0.00012629053136741072
('side', 'of', 'the'),4,0.00012629053136741072
('to', 'speak', 'to'),4,0.00012629053136741072
('down', 'in', 'the'),4,0.00012629053136741072
('out', 'of', 'sight'),4,0.00012629053136741072
('all', 'over', 'the'),4,0.00012629053136741072
('do', "n't", 'know'),4,0.00012629053136741072
('and', 'the', 'other'),4,0.00012629053136741072
('waiting', 'for', 'the'),4,0.00012629053136741072
('coming', 'down', 'the'),4,0.00012629053136741072
('young', 'gentleman', 'and'),4,0.00012629053136741072
('and', 'his', 'wife'),4,0.00012629053136741072
('You', 'must', 'have'),4,0.00012629053136741072
('must', 'have', 'piombo'),4,0.00012629053136741072
('was', 'quite', 'a'),4,0.00012629053136741072
('She', 'liked', 'it'),4,0.00012629053136741072
('was', 'thinking', 'about'),4,0.00012629053136741072
('the', 'front', 'room'),4,0.00012629053136741072
('him', 'It', 'was'),4,0.00012629053136741072
('was', 'a', 'little'),4,0.00012629053136741072
('did', 'not', 'know'),4,0.00012629053136741072
('You', 'mus', "n't"),4,0.00012629053136741072
('looking', 'out', 'of'),4,0.00012629053136741072
('the', 'window', 'of'),4,0.00012629053136741072
('Yogi', 'Johnson', 'looked'),4,0.00012629053136741072
('looked', 'out', 'of'),4,0.00012629053136741072
('on', 'the', 'railroad'),4,0.00012629053136741072
('He', 'didn', 't'),4,0.00012629053136741072
('away', 'from', 'the'),4,0.00012629053136741072
('It', 'had', 'been'),4,0.00012629053136741072
('It', 'was', 'the'),4,0.00012629053136741072
('Tears', 'came', 'into'),4,0.00012629053136741072
('a', 'little', 'boy'),4,0.00012629053136741072
('he', 'had', 'been'),4,0.00012629053136741072
('He', 'wanted', 'to'),4,0.00012629053136741072
('The', 'bird', 'was'),4,0.00012629053136741072
('he', 'did', 'not'),4,0.00012629053136741072
('said', 'I', 'don'),4,0.00012629053136741072
('Were', 'they', 'like'),4,0.00012629053136741072
('Thank', 'you', 'Scripps'),4,0.00012629053136741072
('you', 'Scripps', 'said'),4,0.00012629053136741072
('Scripps', 'said', 'He'),4,0.00012629053136741072
('was', 'it', 'all'),4,0.00012629053136741072
('it', 'all', 'about'),4,0.00012629053136741072
('the', 'barber', 'shop'),4,0.00012629053136741072
('He', 'would', 'go'),4,0.00012629053136741072
('to', 'get', 'the'),4,0.00012629053136741072
('the', 'beanery', 'Scripps'),4,0.00012629053136741072
('plate', 'of', 'beans'),4,0.00012629053136741072
('Not', 'if', 'you'),4,0.00012629053136741072
('asked', 'the', 'waitress'),4,0.00012629053136741072
('said', 'to', 'the'),4,0.00012629053136741072
('a', 'bottle', 'of'),4,0.00012629053136741072
('more', 'than', 'that'),4,0.00012629053136741072
('America', 'of', 'ours'),4,0.00012629053136741072
('the', 'beanery', 'and'),4,0.00012629053136741072
('him', 'He', 'was'),4,0.00012629053136741072
('said', 'He', 'was'),4,0.00012629053136741072
('Yogi', 'said', 'He'),4,0.00012629053136741072
('way', 'to', 'the'),4,0.00012629053136741072
('into', 'the', 'beanery'),4,0.00012629053136741072
('copy', 'of', 'The'),4,0.00012629053136741072
('the', 'counter', 'and'),4,0.00012629053136741072
('man', 'and', 'wife'),4,0.00012629053136741072
('Mandy', 'the', 'waitress'),4,0.00012629053136741072
('Mrs', 'Scripps', 'said'),4,0.00012629053136741072
('inside', 'of', 'him'),4,0.00012629053136741072
('she', 'couldn', 't'),4,0.00012629053136741072
('Author', 's', 'Note'),4,0.00012629053136741072
('Scripps', 'she', 'said'),4,0.00012629053136741072
('not', 'want', 'a'),4,0.00012629053136741072
('want', 'a', 'woman'),4,0.00012629053136741072
('at', 'the', 'front'),4,0.00012629053136741072
('about', 'the', 'war'),4,0.00012629053136741072
('of', 'the', 'Indians'),4,0.00012629053136741072
('the', 'other', 'Indian'),4,0.00012629053136741072
('Indian', 'who', 'was'),4,0.00012629053136741072
('who', 'had', 'been'),4,0.00012629053136741072
('White', 'chief', 'come'),4,0.00012629053136741072
('the', 'two', 'Indians'),4,0.00012629053136741072
('the', 'small', 'Indian'),4,0.00012629053136741072
('Chief', 'Running', 'Skunk-Backwards'),4,0.00012629053136741072
('Red', 'Dog', 'said'),4,0.00012629053136741072
('three', 'of', 'them'),4,0.00012629053136741072
('tall', 'Indian', 'grunted'),4,0.00012629053136741072
('blamed', 'it', 'on'),4,0.00012629053136741072
('in', 'the', 'moonlight'),4,0.00012629053136741072
('I', 'remember', 'the'),3,9.471789852555804e-05
('him', 'in', 'the'),3,9.471789852555804e-05
('with', 'one', 'of'),3,9.471789852555804e-05
('the', 'morning', 'and'),3,9.471789852555804e-05
('he', "'d", 'get'),3,9.471789852555804e-05
('and', 'we', "'d"),3,9.471789852555804e-05
('down', 'on', 'his'),3,9.471789852555804e-05
('I', "'d", 'look'),3,9.471789852555804e-05
('when', 'he', "'d"),3,9.471789852555804e-05
('old', 'man', 'would'),3,9.471789852555804e-05
('of', 'his', 'pocket'),3,9.471789852555804e-05
('his', 'pocket', 'and'),3,9.471789852555804e-05
('see', 'my', 'old'),3,9.471789852555804e-05
('going', 'to', 'the'),3,9.471789852555804e-05
('would', 'have', 'been'),3,9.471789852555804e-05
('I', "'d", 'ever'),3,9.471789852555804e-05
('day', 'in', 'the'),3,9.471789852555804e-05
('night', 'I', 'was'),3,9.471789852555804e-05
('go', 'up', 'the'),3,9.471789852555804e-05
('and', 'the', 'fat'),3,9.471789852555804e-05
('the', 'fat', 'wop'),3,9.471789852555804e-05
('in', 'a', 'bunch'),3,9.471789852555804e-05
('That', 'was', 'the'),3,9.471789852555804e-05
('the', 'two', 'of'),3,9.471789852555804e-05
('two', 'of', 'them'),3,9.471789852555804e-05
('went', 'out', 'of'),3,9.471789852555804e-05
('I', 'did', "n't"),3,9.471789852555804e-05
('back', 'in', 'his'),3,9.471789852555804e-05
('looked', 'down', 'at'),3,9.471789852555804e-05
('at', 'my', 'old'),3,9.471789852555804e-05
('a', 'bitch', 'and'),3,9.471789852555804e-05
('from', 'Maisons', 'and'),3,9.471789852555804e-05
('sat', 'at', 'the'),3,9.471789852555804e-05
('de', 'la', 'Paix'),3,9.471789852555804e-05
('used', 'to', 'go'),3,9.471789852555804e-05
('the', 'Caf', 'de'),3,9.471789852555804e-05
('did', "n't", 'seem'),3,9.471789852555804e-05
("n't", 'seem', 'to'),3,9.471789852555804e-05
('was', 'a', 'big'),3,9.471789852555804e-05
('with', 'my', 'old'),3,9.471789852555804e-05
('never', 'saw', 'such'),3,9.471789852555804e-05
('he', 'went', 'by'),3,9.471789852555804e-05
('could', "n't", 'see'),3,9.471789852555804e-05
('and', 'sat', 'down'),3,9.471789852555804e-05
('around', 'on', 'the'),3,9.471789852555804e-05
('of', 'the', 'course'),3,9.471789852555804e-05
('them', 'They', 'were'),3,9.471789852555804e-05
('came', 'out', 'of'),3,9.471789852555804e-05
('and', 'they', 'were'),3,9.471789852555804e-05
('now', 'it', 'was'),3,9.471789852555804e-05
('it', 'was', 'all'),3,9.471789852555804e-05
('to', 'him', 'He'),3,9.471789852555804e-05
('He', 'looked', 'at'),3,9.471789852555804e-05
('on', 'the', 'back'),3,9.471789852555804e-05
('of', 'his', 'head'),3,9.471789852555804e-05
('and', 'watch', 'the'),3,9.471789852555804e-05
('That', 'was', 'when'),3,9.471789852555804e-05
('and', 'they', "'d"),3,9.471789852555804e-05
('me', 'on', 'the'),3,9.471789852555804e-05
('at', 'the', 'next'),3,9.471789852555804e-05
('was', 'going', 'to'),3,9.471789852555804e-05
('day', 'at', 'the'),3,9.471789852555804e-05
('during', 'the', 'war'),3,9.471789852555804e-05
('when', 'they', 'had'),3,9.471789852555804e-05
('to', 'keep', 'the'),3,9.471789852555804e-05
('and', 'went', 'in'),3,9.471789852555804e-05
('was', 'the', 'first'),3,9.471789852555804e-05
('even', 'if', 'he'),3,9.471789852555804e-05
('if', 'he', 'did'),3,9.471789852555804e-05
('it', 'up', 'in'),3,9.471789852555804e-05
('over', 'at', 'the'),3,9.471789852555804e-05
('and', 'down', 'the'),3,9.471789852555804e-05
('to', 'one', 'side'),3,9.471789852555804e-05
('came', 'in', 'and'),3,9.471789852555804e-05
('him', 'and', 'the'),3,9.471789852555804e-05
('to', 'take', 'him'),3,9.471789852555804e-05
('his', 'arm', 'around'),3,9.471789852555804e-05
('was', 'trying', 'to'),3,9.471789852555804e-05
('young', 'gentleman', 'said'),3,9.471789852555804e-05
('the', 'hotel', 'and'),3,9.471789852555804e-05
('come', 'up', 'here'),3,9.471789852555804e-05
('as', 'they', 'passed'),3,9.471789852555804e-05
('the', 'same', 'thing'),3,9.471789852555804e-05
('I', 'wish', 'you'),3,9.471789852555804e-05
('I', 'have', 'been'),3,9.471789852555804e-05
('been', 'a', 'soldier'),3,9.471789852555804e-05
('As', 'they', 'walked'),3,9.471789852555804e-05
('to', 'go', 'on'),3,9.471789852555804e-05
('it', 'to', 'me'),3,9.471789852555804e-05
('to', 'me', 'in'),3,9.471789852555804e-05
('and', 'did', 'not'),3,9.471789852555804e-05
('half', 'an', 'hour'),3,9.471789852555804e-05
('It', 'is', 'good'),3,9.471789852555804e-05
('sat', 'down', 'on'),3,9.471789852555804e-05
('down', 'on', 'the'),3,9.471789852555804e-05
('houses', 'of', 'the'),3,9.471789852555804e-05
('the', 'edge', 'of'),3,9.471789852555804e-05
('edge', 'of', 'the'),3,9.471789852555804e-05
('leaned', 'over', 'and'),3,9.471789852555804e-05
('the', 'end', 'of'),3,9.471789852555804e-05
('up', 'the', 'hill'),3,9.471789852555804e-05
('The', 'three', 'of'),3,9.471789852555804e-05
('because', 'it', 'was'),3,9.471789852555804e-05
('and', 'Mrs', 'Smith'),3,9.471789852555804e-05
('the', 'way', 'the'),3,9.471789852555804e-05
('There', 'was', 'the'),3,9.471789852555804e-05
('the', 'other', 'direction'),3,9.471789852555804e-05
('in', 'the', 'front'),3,9.471789852555804e-05
('of', 'the', 'wagon'),3,9.471789852555804e-05
('on', 'his', 'way'),3,9.471789852555804e-05
('sitting', 'in', 'the'),3,9.471789852555804e-05
('His', 'eyes', 'were'),3,9.471789852555804e-05
('the', 'chair', 'and'),3,9.471789852555804e-05
('her', 'It', 'was'),3,9.471789852555804e-05
('the', 'dock', 'and'),3,9.471789852555804e-05
('It', 'was', 'cold'),3,9.471789852555804e-05
('sat', 'down', 'in'),3,9.471789852555804e-05
('would', 'soon', 'be'),3,9.471789852555804e-05
('Could', 'it', 'be'),3,9.471789852555804e-05
('looked', 'out', 'at'),3,9.471789852555804e-05
('the', 'G', 'R'),3,9.471789852555804e-05
('G', 'R', 'I'),3,9.471789852555804e-05
('Perhaps', 'it', 'was'),3,9.471789852555804e-05
('That', 'was', 'all'),3,9.471789852555804e-05
('didn', 't', 'know'),3,9.471789852555804e-05
('the', 'railroad', 'track'),3,9.471789852555804e-05
('walking', 'along', 'the'),3,9.471789852555804e-05
('was', 'a', 'long'),3,9.471789852555804e-05
('the', 'Mancelona', 'High'),3,9.471789852555804e-05
('Mancelona', 'High', 'School'),3,9.471789852555804e-05
('There', 'was', 'nothing'),3,9.471789852555804e-05
('had', 'never', 'been'),3,9.471789852555804e-05
('Yogi', 'Johnson', 'Yogi'),3,9.471789852555804e-05
('warm', 'chinook', 'wind'),3,9.471789852555804e-05
('had', 'happened', 'to'),3,9.471789852555804e-05
('It', 'was', 'dark'),3,9.471789852555804e-05
('After', 'all', 'what'),3,9.471789852555804e-05
('the', 'snow', 'and'),3,9.471789852555804e-05
('It', 'was', 'not'),3,9.471789852555804e-05
('to', 'Scripps', 's'),3,9.471789852555804e-05
('her', 'at', 'her'),3,9.471789852555804e-05
('that', 'he', 'had'),3,9.471789852555804e-05
('was', 'not', 'the'),3,9.471789852555804e-05
('to', 'get', 'it'),3,9.471789852555804e-05
('Lucy', 'he', 'called'),3,9.471789852555804e-05
('Perhaps', 'after', 'all'),3,9.471789852555804e-05
('me', 'in', 'Paris'),3,9.471789852555804e-05
('him', 'There', 'was'),3,9.471789852555804e-05
('that', 'He', 'would'),3,9.471789852555804e-05
('try', 'and', 'get'),3,9.471789852555804e-05
('knew', 'a', 'thing'),3,9.471789852555804e-05
('on', 'up', 'the'),3,9.471789852555804e-05
('put', 'his', 'hand'),3,9.471789852555804e-05
('on', 'in', 'the'),3,9.471789852555804e-05
('sound', 'of', 'a'),3,9.471789852555804e-05
('when', 'he', 'had'),3,9.471789852555804e-05
('he', 'had', 'found'),3,9.471789852555804e-05
('Scripps', 'did', 'not'),3,9.471789852555804e-05
('There', 'were', 'a'),3,9.471789852555804e-05
('a', 'pile', 'of'),3,9.471789852555804e-05
('I', 'm', 'a'),3,9.471789852555804e-05
('out', 'of', 'your'),3,9.471789852555804e-05
('was', 'no', 'use'),3,9.471789852555804e-05
('had', 'four', 'hundred'),3,9.471789852555804e-05
('four', 'hundred', 'and'),3,9.471789852555804e-05
('hundred', 'and', 'fifty'),3,9.471789852555804e-05
('and', 'fifty', 'dollars'),3,9.471789852555804e-05
('fifty', 'dollars', 'in'),3,9.471789852555804e-05
('dollars', 'in', 'his'),3,9.471789852555804e-05
('Why', 'had', 'he'),3,9.471789852555804e-05
('They', 'went', 'into'),3,9.471789852555804e-05
('he', 'wanted', 'He'),3,9.471789852555804e-05
('the', 'face', 'of'),3,9.471789852555804e-05
('up', 'the', 'street'),3,9.471789852555804e-05
('Mrs', 'O', 'Neil'),3,9.471789852555804e-05
('a', 'match', 'to'),3,9.471789852555804e-05
('to', 'one', 'of'),3,9.471789852555804e-05
('THE', 'BEST', 'BY'),3,9.471789852555804e-05
('looked', 'around', 'him'),3,9.471789852555804e-05
('led', 'into', 'the'),3,9.471789852555804e-05
('into', 'the', 'kitchen'),3,9.471789852555804e-05
('Brown', 's', 'Beanery'),3,9.471789852555804e-05
('from', 'the', 'kitchen'),3,9.471789852555804e-05
('at', 'the', 'counter'),3,9.471789852555804e-05
('I', 'would', 'like'),3,9.471789852555804e-05
('like', 'to', 'have'),3,9.471789852555804e-05
('a', 'glimpse', 'of'),3,9.471789852555804e-05
('the', 'waitress', 'called'),3,9.471789852555804e-05
('said', 'I', 'm'),3,9.471789852555804e-05
('the', 'waitress', 'smiled'),3,9.471789852555804e-05
('and', 'I', 'came'),3,9.471789852555804e-05
('said', 'I', 'was'),3,9.471789852555804e-05
('sent', 'for', 'the'),3,9.471789852555804e-05
('That', 's', 'all'),3,9.471789852555804e-05
('there', 'must', 'be'),3,9.471789852555804e-05
('with', 'his', 'hands'),3,9.471789852555804e-05
('this', 'America', 'of'),3,9.471789852555804e-05
('it', 'will', 'be'),3,9.471789852555804e-05
('as', 'well', 'as'),3,9.471789852555804e-05
('well', 'as', 'any'),3,9.471789852555804e-05
('O', 'Neil', 'was'),3,9.471789852555804e-05
('corner', 'of', 'the'),3,9.471789852555804e-05
('the', 'door', 'and'),3,9.471789852555804e-05
('window', 'of', 'the'),3,9.471789852555804e-05
('of', 'the', 'factory'),3,9.471789852555804e-05
('from', 'the', 'window'),3,9.471789852555804e-05
('Johnson', 'said', 'I'),3,9.471789852555804e-05
('I', 'm', 'very'),3,9.471789852555804e-05
('In', 'the', 'end'),3,9.471789852555804e-05
('Yogi', 'Johnson', 'had'),3,9.471789852555804e-05
('of', 'The', 'Manchester'),3,9.471789852555804e-05
('The', 'Manchester', 'Guardian'),3,9.471789852555804e-05
('he', 'could', 'not'),3,9.471789852555804e-05
('elderly', 'waitress', 'said'),3,9.471789852555804e-05
('Inside', 'the', 'beanery'),3,9.471789852555804e-05
('O', 'Neil', 'and'),3,9.471789852555804e-05
('the', 'night', 'The'),3,9.471789852555804e-05
('What', 'would', 'you'),3,9.471789852555804e-05
('said', 'He', 'felt'),3,9.471789852555804e-05
('up', 'from', 'his'),3,9.471789852555804e-05
('That', 's', 'a'),3,9.471789852555804e-05
('the', 'drummer', 'said'),3,9.471789852555804e-05
('the', 'Lake', 'Country'),3,9.471789852555804e-05
('Why', 'hadn', 't'),3,9.471789852555804e-05
('hadn', 't', 'he'),3,9.471789852555804e-05
('tell', 'you', 'about'),3,9.471789852555804e-05
('Where', 'were', 'they'),3,9.471789852555804e-05
('of', 'the', 'room'),3,9.471789852555804e-05
('What', 'was', 'the'),3,9.471789852555804e-05
('asked', 'the', 'drummer'),3,9.471789852555804e-05
('turned', 'to', 'the'),3,9.471789852555804e-05
('There', 's', 'a'),3,9.471789852555804e-05
('looked', 'into', 'the'),3,9.471789852555804e-05
('of', 'the', 'Negro'),3,9.471789852555804e-05
('the', 'window', 'and'),3,9.471789852555804e-05
('Not', 'much', 'time'),3,9.471789852555804e-05
('much', 'time', 'for'),3,9.471789852555804e-05
('Where', 'was', 'it'),3,9.471789852555804e-05
('him', 'Could', 'she'),3,9.471789852555804e-05
('into', 'the', 'mirror'),3,9.471789852555804e-05
('now', 'Scripps', 'and'),3,9.471789852555804e-05
('Scripps', 'and', 'Mandy'),3,9.471789852555804e-05
('thing', 'to', 'do'),3,9.471789852555804e-05
('for', 'the', 'postman'),3,9.471789852555804e-05
('the', 'postman', 'to'),3,9.471789852555804e-05
('Harper', 's', 'Magazine'),3,9.471789852555804e-05
('had', 'gone', 'to'),3,9.471789852555804e-05
('dear', 'Diana', 'said'),3,9.471789852555804e-05
('hold', 'him', 'I'),3,9.471789852555804e-05
('him', 'I', 'can'),3,9.471789852555804e-05
('the', 'reader', 'will'),3,9.471789852555804e-05
('I', 'would', 'be'),3,9.471789852555804e-05
('to', 'Yogi', 'Johnson'),3,9.471789852555804e-05
('Was', 'this', 'the'),3,9.471789852555804e-05
('this', 'the', 'end'),3,9.471789852555804e-05
('Yogi', 'in', 'the'),3,9.471789852555804e-05
('the', 'war', 'was'),3,9.471789852555804e-05
('along', 'in', 'the'),3,9.471789852555804e-05
('the', 'first', 'Indian'),3,9.471789852555804e-05
('had', 'the', 'ball'),3,9.471789852555804e-05
('he', 'had', 'killed'),3,9.471789852555804e-05
('Indian', 's', 'shoulder'),3,9.471789852555804e-05
('asked', 'the', 'Indian'),3,9.471789852555804e-05
('the', 'Indian', 'said'),3,9.471789852555804e-05
('Indian', 'said', 'White'),3,9.471789852555804e-05
('said', 'White', 'chief'),3,9.471789852555804e-05
('Who', 'were', 'these'),3,9.471789852555804e-05
('were', 'these', 'Indians'),3,9.471789852555804e-05
('a', 'beautiful', 'woman'),3,9.471789852555804e-05
('went', 'out', 'into'),3,9.471789852555804e-05
('Behind', 'the', 'bar'),3,9.471789852555804e-05
('tall', 'refined', 'Indian'),3,9.471789852555804e-05
('I', 'knowed', 'it'),3,9.471789852555804e-05
('Massa', 'Red', 'Dog'),3,9.471789852555804e-05
('said', 'It', 's'),3,9.471789852555804e-05
('two', 'woods', 'Indians'),3,9.471789852555804e-05
('Mr', 'Dos', 'Passos'),3,9.471789852555804e-05
('reader', 'that', 'I'),3,9.471789852555804e-05
('H', 'G', 'Wells'),3,9.471789852555804e-05
('as', 'good', 'as'),3,9.471789852555804e-05
('Paris', 'in', 'the'),3,9.471789852555804e-05
('are', 'intent', 'on'),3,9.471789852555804e-05
('beautiful', 'thing', 'happened'),3,9.471789852555804e-05
('thing', 'happened', 'to'),3,9.471789852555804e-05
('my', 'leave', 'I'),3,9.471789852555804e-05
('it', 'on', 'the'),3,9.471789852555804e-05
('was', 'talking', 'again'),3,9.471789852555804e-05
('Mandy', 'went', 'on'),3,9.471789852555804e-05
('Go', 'on', 'Scripps'),3,9.471789852555804e-05
('Mandy', 'talking', 'on'),3,9.471789852555804e-05
('sellem', 'Salvation', 'Army'),3,9.471789852555804e-05
('you', 'see', 'around'),2,6.314526568370536e-05
('and', 'he', 'could'),2,6.314526568370536e-05
('could', 'afford', 'to'),2,6.314526568370536e-05
('remember', 'the', 'way'),2,6.314526568370536e-05
('he', "'d", 'pull'),2,6.314526568370536e-05
('in', 'the', 'forenoon'),2,6.314526568370536e-05
('in', 'the', 'hot'),2,6.314526568370536e-05
('the', 'hot', 'sun'),2,6.314526568370536e-05
('early', 'in', 'the'),2,6.314526568370536e-05
("o'clock", 'in', 'the'),2,6.314526568370536e-05
('it', 'out', 'to'),2,6.314526568370536e-05
('to', 'the', 'stables'),2,6.314526568370536e-05
('and', 'the', 'sun'),2,6.314526568370536e-05
('get', 'into', 'a'),2,6.314526568370536e-05
('we', "'d", 'start'),2,6.314526568370536e-05
('the', 'jock', "'s"),2,6.314526568370536e-05
